"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","260","test_kernel_errors","tplink_tl-wdr3600-v1","Thu Jul 03 21:29:50 GMT 2025","passed","Thu Jul 03 21:29:50 GMT 2025","","test_base","",""
"","121","test_ubus_system_board","qemu-malta-be","Thu Jul 03 21:26:47 GMT 2025","passed","Thu Jul 03 21:26:47 GMT 2025","","test_base","",""
"","2639","test_shell","tplink_tl-wr1043nd-v3","Thu Jul 03 21:28:49 GMT 2025","passed","Thu Jul 03 21:28:52 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Thu Jul 03 21:27:30 GMT 2025","skipped","Thu Jul 03 21:27:30 GMT 2025","","test_opkg","",""
"","0","test_apk_add_ucert","tests","Thu Jul 03 21:26:16 GMT 2025","skipped","Thu Jul 03 21:26:16 GMT 2025","","test_apk","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 03 21:27:30 GMT 2025","skipped","Thu Jul 03 21:27:30 GMT 2025","","test_opkg","",""
"","0","test_https_download","tests","Thu Jul 03 21:29:51 GMT 2025","skipped","Thu Jul 03 21:29:51 GMT 2025","","test_wan","",""
"","0","test_apk_procd_installed","tests","Thu Jul 03 21:27:57 GMT 2025","skipped","Thu Jul 03 21:27:57 GMT 2025","","test_apk","",""
"","0","test_apk_add_ucert","tests","Thu Jul 03 21:25:56 GMT 2025","skipped","Thu Jul 03 21:25:56 GMT 2025","","test_apk","",""
"","98","test_kernel_errors","openwrt_one","Thu Jul 03 21:27:28 GMT 2025","passed","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","162","test_echo","qemu-x86-64","Thu Jul 03 21:27:18 GMT 2025","passed","Thu Jul 03 21:27:18 GMT 2025","","test_base","",""
"","208","test_kernel_errors","genexis_pulse-ex400","Thu Jul 03 21:30:04 GMT 2025","passed","Thu Jul 03 21:30:05 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 03 21:29:17 GMT 2025","skipped","Thu Jul 03 21:29:17 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Thu Jul 03 21:26:03 GMT 2025","skipped","Thu Jul 03 21:26:03 GMT 2025","","test_apk","",""
"","47","test_free_memory","openwrt_one","Thu Jul 03 21:27:28 GMT 2025","passed","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 03 21:28:20 GMT 2025","skipped","Thu Jul 03 21:28:20 GMT 2025","","test_opkg","",""
"","0","test_apk_procd_installed","tests","Thu Jul 03 21:27:20 GMT 2025","skipped","Thu Jul 03 21:27:20 GMT 2025","","test_apk","",""
"","610","test_shell","hpe_msm460","Thu Jul 03 21:27:47 GMT 2025","passed","Thu Jul 03 21:27:47 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Thu Jul 03 21:28:01 GMT 2025","skipped","Thu Jul 03 21:28:01 GMT 2025","","test_opkg","",""
"","965","test_firmware_version","hpe_msm460","Thu Jul 03 21:27:47 GMT 2025","passed","Thu Jul 03 21:27:48 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Thu Jul 03 21:27:50 GMT 2025","skipped","Thu Jul 03 21:27:50 GMT 2025","","test_apk","",""
"","731","test_dropbear_startup","qemu-x86-64","Thu Jul 03 21:27:12 GMT 2025","passed","Thu Jul 03 21:27:12 GMT 2025","","test_base","",""
"","97","test_free_memory","tplink_tl-wdr4300-v1","Thu Jul 03 21:27:28 GMT 2025","passed","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 03 21:30:06 GMT 2025","skipped","Thu Jul 03 21:30:06 GMT 2025","","test_opkg","",""
"","0","test_apk_add_ucert","tests","Thu Jul 03 21:27:57 GMT 2025","skipped","Thu Jul 03 21:27:57 GMT 2025","","test_apk","",""
"","54","test_ssh","openwrt_one","Thu Jul 03 21:27:28 GMT 2025","passed","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","648","test_shell","openwrt_one","Thu Jul 03 21:27:23 GMT 2025","passed","Thu Jul 03 21:27:24 GMT 2025","","test_base","",""
"","105","test_echo","tplink_tl-wdr4300-v1","Thu Jul 03 21:27:28 GMT 2025","passed","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Thu Jul 03 21:28:01 GMT 2025","skipped","Thu Jul 03 21:28:01 GMT 2025","","test_wan","",""
"","66","test_ssh","genexis_pulse-ex400","Thu Jul 03 21:30:04 GMT 2025","passed","Thu Jul 03 21:30:04 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 03 21:30:04 GMT 2025","skipped","Thu Jul 03 21:30:04 GMT 2025","","test_base","",""
"","146","test_ubus_system_board","tplink_tl-wdr4300-v1","Thu Jul 03 21:27:28 GMT 2025","passed","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 03 21:29:50 GMT 2025","skipped","Thu Jul 03 21:29:50 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 21:29:50 GMT 2025","skipped","Thu Jul 03 21:29:50 GMT 2025","","test_base","",""
"","73","test_uname","qemu-malta-be","Thu Jul 03 21:26:47 GMT 2025","passed","Thu Jul 03 21:26:47 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Thu Jul 03 21:26:31 GMT 2025","skipped","Thu Jul 03 21:26:31 GMT 2025","","test_apk","",""
"","105","test_free_memory","tplink_tl-wr1043nd-v3","Thu Jul 03 21:29:17 GMT 2025","passed","Thu Jul 03 21:29:17 GMT 2025","","test_base","",""
"","5853","test_dropbear_startup","hpe_msm460","Thu Jul 03 21:27:48 GMT 2025","passed","Thu Jul 03 21:27:54 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Thu Jul 03 21:27:04 GMT 2025","skipped","Thu Jul 03 21:27:04 GMT 2025","","test_apk","",""
