"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test number of running processes is reasonable.","26","test_process_count","bananapi_bpi-r64","Sat Jul 19 18:46:29 GMT 2025","passed","Sat Jul 19 18:46:29 GMT 2025","TestSystemHealth","test_system_health","",""
"","376","test_apk_procd_installed","qemu-malta-be","Sat Jul 19 18:47:47 GMT 2025","passed","Sat Jul 19 18:47:47 GMT 2025","TestApk","test_apk","",""
"Check for zombie processes.","119","test_zombie_processes","qemu-malta-be","Sat Jul 19 18:48:00 GMT 2025","passed","Sat Jul 19 18:48:00 GMT 2025","TestSystemHealth","test_system_health","",""
"","51","test_ubus_system_board","qemu-x86-64","Sat Jul 19 18:48:03 GMT 2025","passed","Sat Jul 19 18:48:03 GMT 2025","","test_base","",""
"","17","test_uname","genexis_pulse-ex400","Sat Jul 19 18:47:11 GMT 2025","passed","Sat Jul 19 18:47:11 GMT 2025","","test_base","",""
"Test and record system uptime.","71","test_system_uptime","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:33 GMT 2025","passed","Sat Jul 19 18:47:33 GMT 2025","TestSystemHealth","test_system_health","",""
"","4443","test_firmware_version","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:15 GMT 2025","passed","Sat Jul 19 18:47:20 GMT 2025","","test_base","",""
"","576","test_shell","genexis_pulse-ex400","Sat Jul 19 18:47:08 GMT 2025","passed","Sat Jul 19 18:47:08 GMT 2025","","test_base","",""
"","73","test_free_memory","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:28 GMT 2025","passed","Sat Jul 19 18:47:29 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","275","test_filesystem_usage","qemu-malta-be","Sat Jul 19 18:47:59 GMT 2025","passed","Sat Jul 19 18:48:00 GMT 2025","TestSystemHealth","test_system_health","",""
"Test number of running processes is reasonable.","110","test_process_count","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:53 GMT 2025","passed","Sat Jul 19 18:47:53 GMT 2025","TestSystemHealth","test_system_health","",""
"","2690","test_shell","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:32 GMT 2025","passed","Sat Jul 19 18:47:34 GMT 2025","","test_base","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sat Jul 19 18:46:56 GMT 2025","skipped","Sat Jul 19 18:46:56 GMT 2025","","test_wifi","",""
"","45","test_shell","qemu-malta-be","Sat Jul 19 18:47:58 GMT 2025","passed","Sat Jul 19 18:47:58 GMT 2025","","test_base","",""
"","86","test_apk_procd_installed","hpe_msm460","Sat Jul 19 18:46:41 GMT 2025","passed","Sat Jul 19 18:46:41 GMT 2025","TestApk","test_apk","",""
"","50","test_ubus_system_board","hpe_msm460","Sat Jul 19 18:46:44 GMT 2025","passed","Sat Jul 19 18:46:44 GMT 2025","","test_base","",""
"Test system-wide open file descriptors.","34","test_open_file_descriptors","qemu-x86-64","Sat Jul 19 18:48:05 GMT 2025","passed","Sat Jul 19 18:48:05 GMT 2025","TestSystemHealth","test_system_health","",""
"Test system-wide open file descriptors.","18","test_open_file_descriptors","genexis_pulse-ex400","Sat Jul 19 18:47:13 GMT 2025","passed","Sat Jul 19 18:47:13 GMT 2025","TestSystemHealth","test_system_health","",""
"Test CPU load is within acceptable limits.","45","test_cpu_load","hpe_msm460","Sat Jul 19 18:46:46 GMT 2025","passed","Sat Jul 19 18:46:46 GMT 2025","TestSystemHealth","test_system_health","",""
"","82","test_echo","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:48 GMT 2025","passed","Sat Jul 19 18:47:48 GMT 2025","","test_base","",""
"Test temperature sensors if available.","85","test_temperature_sensors","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:53 GMT 2025","passed","Sat Jul 19 18:47:53 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup","tests","Sat Jul 19 18:46:44 GMT 2025","skipped","Sat Jul 19 18:46:44 GMT 2025","","test_base","",""
"Test memory usage and check for memory leaks.","45","test_memory_usage","hpe_msm460","Sat Jul 19 18:46:46 GMT 2025","passed","Sat Jul 19 18:46:46 GMT 2025","TestSystemHealth","test_system_health","",""
"","15","test_echo","genexis_pulse-ex400","Sat Jul 19 18:47:11 GMT 2025","passed","Sat Jul 19 18:47:11 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","0","test_wifi_wpa2","tests","Sat Jul 19 18:48:00 GMT 2025","skipped","Sat Jul 19 18:48:00 GMT 2025","","test_wifi","",""
"","321","test_ssh_supported_algorithms","qemu-malta-be","Sat Jul 19 18:47:59 GMT 2025","passed","Sat Jul 19 18:47:59 GMT 2025","","test_network_security","",""
"","359","test_kernel_errors","hpe_msm460","Sat Jul 19 18:46:44 GMT 2025","passed","Sat Jul 19 18:46:45 GMT 2025","","test_base","",""
"Test that sufficient entropy is available for cryptographic operations.","21","test_entropy_available","genexis_pulse-ex400","Sat Jul 19 18:47:13 GMT 2025","passed","Sat Jul 19 18:47:13 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_install_ucert","tests","Sat Jul 19 18:47:12 GMT 2025","skipped","Sat Jul 19 18:47:12 GMT 2025","","test_opkg","",""
"","0","test_opkg_install_ucert","tests","Sat Jul 19 18:47:59 GMT 2025","skipped","Sat Jul 19 18:47:59 GMT 2025","","test_opkg","",""
"Check kernel ring buffer for critical errors.","70","test_kernel_ring_buffer","genexis_pulse-ex400","Sat Jul 19 18:47:13 GMT 2025","passed","Sat Jul 19 18:47:13 GMT 2025","TestSystemHealth","test_system_health","",""
"","14","test_free_memory","bananapi_bpi-r64","Sat Jul 19 18:46:27 GMT 2025","passed","Sat Jul 19 18:46:27 GMT 2025","","test_base","",""
"","885","test_lan_interface_address","hpe_msm460","Sat Jul 19 18:46:45 GMT 2025","passed","Sat Jul 19 18:46:46 GMT 2025","","test_lan","",""
"Test system-wide open file descriptors.","74","test_open_file_descriptors","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:34 GMT 2025","passed","Sat Jul 19 18:47:34 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_apk_add_ucert","tests","Sat Jul 19 18:46:41 GMT 2025","skipped","Sat Jul 19 18:46:41 GMT 2025","TestApk","test_apk","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","9223","test_wifi_wpa2","bananapi_bpi-r64","Sat Jul 19 18:46:38 GMT 2025","passed","Sat Jul 19 18:46:47 GMT 2025","","test_wifi","",""
"","3908","test_lan_interface_address","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:48 GMT 2025","passed","Sat Jul 19 18:47:52 GMT 2025","","test_lan","",""
"","0","test_sysupgrade_backup_u","tests","Sat Jul 19 18:48:03 GMT 2025","skipped","Sat Jul 19 18:48:03 GMT 2025","","test_base","",""
"","145","test_dropbear_startup","qemu-x86-64","Sat Jul 19 18:48:03 GMT 2025","passed","Sat Jul 19 18:48:03 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sat Jul 19 18:46:47 GMT 2025","skipped","Sat Jul 19 18:46:47 GMT 2025","","test_wifi","",""
"","0","test_https_download","tests","Sat Jul 19 18:46:29 GMT 2025","skipped","Sat Jul 19 18:46:29 GMT 2025","","test_wan","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4326","test_wifi_wpa2","genexis_pulse-ex400","Sat Jul 19 18:47:17 GMT 2025","passed","Sat Jul 19 18:47:21 GMT 2025","","test_wifi","",""
"","24","test_ssh","qemu-x86-64","Sat Jul 19 18:48:03 GMT 2025","passed","Sat Jul 19 18:48:03 GMT 2025","","test_base","",""
"","2635","test_shell","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:13 GMT 2025","passed","Sat Jul 19 18:47:15 GMT 2025","","test_base","",""
"","82","test_ubus_system_board","qemu-malta-be","Sat Jul 19 18:47:58 GMT 2025","passed","Sat Jul 19 18:47:58 GMT 2025","","test_base","",""
"","195","test_kernel_errors","qemu-malta-be","Sat Jul 19 18:47:59 GMT 2025","passed","Sat Jul 19 18:47:59 GMT 2025","","test_base","",""
"","1824","test_dropbear_startup","genexis_pulse-ex400","Sat Jul 19 18:47:09 GMT 2025","passed","Sat Jul 19 18:47:11 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Sat Jul 19 18:47:59 GMT 2025","skipped","Sat Jul 19 18:47:59 GMT 2025","","test_opkg","",""
"","0","test_apk_add_ucert","tests","Sat Jul 19 18:47:31 GMT 2025","skipped","Sat Jul 19 18:47:31 GMT 2025","TestApk","test_apk","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sat Jul 19 18:48:05 GMT 2025","skipped","Sat Jul 19 18:48:05 GMT 2025","","test_wifi","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","0","test_wifi_wpa2","tests","Sat Jul 19 18:48:05 GMT 2025","skipped","Sat Jul 19 18:48:05 GMT 2025","","test_wifi","",""
"Check kernel ring buffer for critical errors.","65","test_kernel_ring_buffer","bananapi_bpi-r64","Sat Jul 19 18:46:29 GMT 2025","passed","Sat Jul 19 18:46:29 GMT 2025","TestSystemHealth","test_system_health","",""
"","40","test_apk_procd_installed","bananapi_bpi-r64","Sat Jul 19 18:46:24 GMT 2025","passed","Sat Jul 19 18:46:24 GMT 2025","TestApk","test_apk","",""
"Check for zombie processes.","22","test_zombie_processes","bananapi_bpi-r64","Sat Jul 19 18:46:29 GMT 2025","passed","Sat Jul 19 18:46:29 GMT 2025","TestSystemHealth","test_system_health","",""
"Test system-wide open file descriptors.","48","test_open_file_descriptors","qemu-malta-be","Sat Jul 19 18:48:00 GMT 2025","passed","Sat Jul 19 18:48:00 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup_u","tests","Sat Jul 19 18:47:59 GMT 2025","skipped","Sat Jul 19 18:47:59 GMT 2025","","test_base","",""
"","454","test_apk_audit","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:31 GMT 2025","passed","Sat Jul 19 18:47:32 GMT 2025","TestApk","test_apk","",""
"","86","test_free_memory","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:48 GMT 2025","passed","Sat Jul 19 18:47:48 GMT 2025","","test_base","",""
"Test and record system uptime.","12","test_system_uptime","bananapi_bpi-r64","Sat Jul 19 18:46:28 GMT 2025","passed","Sat Jul 19 18:46:28 GMT 2025","TestSystemHealth","test_system_health","",""
"","222","test_kernel_errors","qemu-x86-64","Sat Jul 19 18:48:03 GMT 2025","passed","Sat Jul 19 18:48:04 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","9212","test_wifi_wpa3","bananapi_bpi-r64","Sat Jul 19 18:46:29 GMT 2025","passed","Sat Jul 19 18:46:38 GMT 2025","","test_wifi","",""
"","0","test_https_download","tests","Sat Jul 19 18:48:00 GMT 2025","skipped","Sat Jul 19 18:48:00 GMT 2025","","test_wan","",""
"","0","test_sysupgrade_backup_u","tests","Sat Jul 19 18:46:27 GMT 2025","skipped","Sat Jul 19 18:46:27 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","5287","test_wifi_wpa2","tplink_tl-wdr4300-v1","Sat Jul 19 18:48:00 GMT 2025","passed","Sat Jul 19 18:48:05 GMT 2025","","test_wifi","",""
"Test that sufficient entropy is available for cryptographic operations.","45","test_entropy_available","hpe_msm460","Sat Jul 19 18:46:47 GMT 2025","passed","Sat Jul 19 18:46:47 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sat Jul 19 18:48:00 GMT 2025","skipped","Sat Jul 19 18:48:00 GMT 2025","","test_wifi","",""
"Test CPU load is within acceptable limits.","37","test_cpu_load","qemu-x86-64","Sat Jul 19 18:48:04 GMT 2025","passed","Sat Jul 19 18:48:04 GMT 2025","TestSystemHealth","test_system_health","",""
"Test temperature sensors if available.","24","test_temperature_sensors","bananapi_bpi-r64","Sat Jul 19 18:46:28 GMT 2025","passed","Sat Jul 19 18:46:29 GMT 2025","TestSystemHealth","test_system_health","",""
"Check kernel ring buffer for critical errors.","88","test_kernel_ring_buffer","qemu-malta-be","Sat Jul 19 18:48:00 GMT 2025","passed","Sat Jul 19 18:48:00 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","5795","test_wifi_wpa3","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:54 GMT 2025","passed","Sat Jul 19 18:48:00 GMT 2025","","test_wifi","",""
"Check kernel ring buffer for critical errors.","98","test_kernel_ring_buffer","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:34 GMT 2025","passed","Sat Jul 19 18:47:34 GMT 2025","TestSystemHealth","test_system_health","",""
"Test memory usage and check for memory leaks.","86","test_memory_usage","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:52 GMT 2025","passed","Sat Jul 19 18:47:53 GMT 2025","TestSystemHealth","test_system_health","",""
"","16","test_ssh","genexis_pulse-ex400","Sat Jul 19 18:47:11 GMT 2025","passed","Sat Jul 19 18:47:11 GMT 2025","","test_base","",""
"","37","test_uname","qemu-malta-be","Sat Jul 19 18:47:58 GMT 2025","passed","Sat Jul 19 18:47:58 GMT 2025","","test_base","",""
"Test CPU load is within acceptable limits.","72","test_cpu_load","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:33 GMT 2025","passed","Sat Jul 19 18:47:33 GMT 2025","TestSystemHealth","test_system_health","",""
"","44","test_ssh","hpe_msm460","Sat Jul 19 18:46:44 GMT 2025","passed","Sat Jul 19 18:46:44 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sat Jul 19 18:47:21 GMT 2025","skipped","Sat Jul 19 18:47:21 GMT 2025","","test_wifi","",""
"","351","test_apk_procd_installed","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:31 GMT 2025","passed","Sat Jul 19 18:47:31 GMT 2025","TestApk","test_apk","",""
"","0","test_opkg_procd_installed","tests","Sat Jul 19 18:47:52 GMT 2025","skipped","Sat Jul 19 18:47:52 GMT 2025","","test_opkg","",""
"","68","test_echo","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:28 GMT 2025","passed","Sat Jul 19 18:47:28 GMT 2025","","test_base","",""
"","52","test_free_memory","qemu-malta-be","Sat Jul 19 18:47:58 GMT 2025","passed","Sat Jul 19 18:47:59 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Sat Jul 19 18:47:33 GMT 2025","skipped","Sat Jul 19 18:47:33 GMT 2025","","test_opkg","",""
"Test that sufficient entropy is available for cryptographic operations.","12","test_entropy_available","bananapi_bpi-r64","Sat Jul 19 18:46:29 GMT 2025","passed","Sat Jul 19 18:46:29 GMT 2025","TestSystemHealth","test_system_health","",""
