"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Jun 24 20:28:36 GMT 2025","Tue Jun 24 20:28:36 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Tue Jun 24 20:28:28 GMT 2025","Tue Jun 24 20:28:28 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 20:28:47 GMT 2025","Tue Jun 24 20:28:47 GMT 2025","617","genexis-pulse-ex400","test_base","","","","test_shell",""
"passed","Tue Jun 24 20:29:56 GMT 2025","Tue Jun 24 20:30:19 GMT 2025","23365","tplink_tl-wdr3600-v1","test_base","","","","test_dropbear_startup",""
"passed","Tue Jun 24 20:29:26 GMT 2025","Tue Jun 24 20:29:26 GMT 2025","167","qemu-x86-64","test_lan","","","","test_lan_interface_address",""
"skipped","Tue Jun 24 20:29:02 GMT 2025","Tue Jun 24 20:29:02 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Tue Jun 24 20:27:55 GMT 2025","Tue Jun 24 20:27:55 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 20:28:46 GMT 2025","Tue Jun 24 20:28:47 GMT 2025","858","openwrt-one","test_lan","","","","test_lan_interface_address",""
"passed","Tue Jun 24 20:28:57 GMT 2025","Tue Jun 24 20:28:57 GMT 2025","39","qemu-malta-be","test_base","","","","test_free_memory",""
"passed","Tue Jun 24 20:29:52 GMT 2025","Tue Jun 24 20:29:52 GMT 2025","666","tplink_tl-wdr3600-v1","test_base","","","","test_shell",""
"skipped","Tue Jun 24 20:27:55 GMT 2025","Tue Jun 24 20:27:55 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 20:28:43 GMT 2025","Tue Jun 24 20:28:43 GMT 2025","58","openwrt-one","test_base","","","","test_ssh",""
"skipped","Tue Jun 24 20:29:02 GMT 2025","Tue Jun 24 20:29:02 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Tue Jun 24 20:29:02 GMT 2025","Tue Jun 24 20:29:02 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Tue Jun 24 20:29:27 GMT 2025","Tue Jun 24 20:29:27 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Tue Jun 24 20:28:48 GMT 2025","Tue Jun 24 20:28:49 GMT 2025","667","genexis-pulse-ex400","test_base","","","","test_uname",""
"passed","Tue Jun 24 20:29:02 GMT 2025","Tue Jun 24 20:29:02 GMT 2025","89","qemu-malta-be","test_lan","","","","test_lan_interface_address",""
"skipped","Tue Jun 24 20:29:02 GMT 2025","Tue Jun 24 20:29:02 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Tue Jun 24 20:31:14 GMT 2025","Tue Jun 24 20:31:14 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Tue Jun 24 20:29:02 GMT 2025","Tue Jun 24 20:29:02 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Tue Jun 24 20:28:35 GMT 2025","Tue Jun 24 20:28:36 GMT 2025","584","openwrt-one","test_base","","","","test_shell",""
"skipped","Tue Jun 24 20:31:02 GMT 2025","Tue Jun 24 20:31:02 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Tue Jun 24 20:29:02 GMT 2025","Tue Jun 24 20:29:02 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Tue Jun 24 20:29:18 GMT 2025","Tue Jun 24 20:29:18 GMT 2025","149","qemu-x86-64","test_base","","","","test_shell",""
"passed","Tue Jun 24 20:28:57 GMT 2025","Tue Jun 24 20:29:01 GMT 2025","3867","genexis-pulse-ex400","test_base","","","","test_kernel_errors",""
"skipped","Tue Jun 24 20:29:26 GMT 2025","Tue Jun 24 20:29:26 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Tue Jun 24 20:28:57 GMT 2025","Tue Jun 24 20:28:57 GMT 2025","141","qemu-malta-be","test_base","","","","test_ubus_system_board",""
"passed","Tue Jun 24 20:28:57 GMT 2025","Tue Jun 24 20:28:57 GMT 2025","54","qemu-malta-be","test_base","","","","test_uname",""
"passed","Tue Jun 24 20:30:33 GMT 2025","Tue Jun 24 20:30:36 GMT 2025","2752","tplink_tl-wdr3600-v1","test_base","","","","test_kernel_errors",""
"skipped","Tue Jun 24 20:29:02 GMT 2025","Tue Jun 24 20:29:02 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Tue Jun 24 20:28:39 GMT 2025","Tue Jun 24 20:28:42 GMT 2025","2930","openwrt-one","test_base","","","","test_dropbear_startup",""
"skipped","Tue Jun 24 20:30:37 GMT 2025","Tue Jun 24 20:30:37 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Tue Jun 24 20:31:14 GMT 2025","Tue Jun 24 20:31:14 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Tue Jun 24 20:29:07 GMT 2025","Tue Jun 24 20:29:07 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Tue Jun 24 20:28:36 GMT 2025","Tue Jun 24 20:28:36 GMT 2025","812","openwrt-one","test_base","","","","test_echo",""
"passed","Tue Jun 24 20:28:38 GMT 2025","Tue Jun 24 20:28:39 GMT 2025","668","openwrt-one","test_base","","","","test_free_memory",""
"passed","Tue Jun 24 20:28:50 GMT 2025","Tue Jun 24 20:28:51 GMT 2025","670","genexis-pulse-ex400","test_base","","","","test_free_memory",""
"skipped","Tue Jun 24 20:30:37 GMT 2025","Tue Jun 24 20:30:37 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Tue Jun 24 20:29:26 GMT 2025","Tue Jun 24 20:29:26 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Tue Jun 24 20:28:43 GMT 2025","Tue Jun 24 20:28:43 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Tue Jun 24 20:31:10 GMT 2025","Tue Jun 24 20:31:14 GMT 2025","3853","turris-omnia","test_lan","","","","test_lan_interface_address",""
"skipped","Tue Jun 24 20:28:47 GMT 2025","Tue Jun 24 20:28:47 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Tue Jun 24 20:40:20 GMT 2025","Tue Jun 24 20:40:20 GMT 2025","0","","","","","","test_shell",""
"skipped","Tue Jun 24 20:29:07 GMT 2025","Tue Jun 24 20:29:07 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Tue Jun 24 20:30:34 GMT 2025","Tue Jun 24 20:30:37 GMT 2025","2619","turris-omnia","test_base","","","","test_shell",""
"passed","Tue Jun 24 20:29:54 GMT 2025","Tue Jun 24 20:29:55 GMT 2025","970","tplink_tl-wdr3600-v1","test_base","","","","test_ubus_system_board",""
"skipped","Tue Jun 24 20:31:14 GMT 2025","Tue Jun 24 20:31:14 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Tue Jun 24 20:28:43 GMT 2025","Tue Jun 24 20:28:46 GMT 2025","3462","openwrt-one","test_base","","","","test_kernel_errors",""
"skipped","Tue Jun 24 20:28:36 GMT 2025","Tue Jun 24 20:28:36 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Tue Jun 24 20:28:57 GMT 2025","Tue Jun 24 20:28:57 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Tue Jun 24 20:28:28 GMT 2025","Tue Jun 24 20:28:28 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Tue Jun 24 20:29:19 GMT 2025","Tue Jun 24 20:29:20 GMT 2025","1584","qemu-x86-64","test_base","","","","test_dropbear_startup",""
"passed","Tue Jun 24 20:28:36 GMT 2025","Tue Jun 24 20:28:37 GMT 2025","665","openwrt-one","test_base","","","","test_uname",""
"passed","Tue Jun 24 20:29:01 GMT 2025","Tue Jun 24 20:29:02 GMT 2025","855","genexis-pulse-ex400","test_lan","","","","test_lan_interface_address",""
"skipped","Tue Jun 24 20:30:33 GMT 2025","Tue Jun 24 20:30:33 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Tue Jun 24 20:29:18 GMT 2025","Tue Jun 24 20:29:18 GMT 2025","246","qemu-x86-64","test_base","","","","test_uname",""
"skipped","Tue Jun 24 20:29:26 GMT 2025","Tue Jun 24 20:29:26 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Tue Jun 24 20:29:18 GMT 2025","Tue Jun 24 20:29:18 GMT 2025","194","qemu-x86-64","test_base","","","","test_echo",""
"skipped","Tue Jun 24 20:40:20 GMT 2025","Tue Jun 24 20:40:20 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Tue Jun 24 20:28:43 GMT 2025","Tue Jun 24 20:28:43 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Tue Jun 24 20:27:55 GMT 2025","Tue Jun 24 20:27:55 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Tue Jun 24 20:30:37 GMT 2025","Tue Jun 24 20:30:41 GMT 2025","3825","turris-omnia","test_base","","","","test_echo",""
"passed","Tue Jun 24 20:28:37 GMT 2025","Tue Jun 24 20:28:38 GMT 2025","950","openwrt-one","test_base","","","","test_ubus_system_board",""
"skipped","Tue Jun 24 20:29:02 GMT 2025","Tue Jun 24 20:29:02 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Tue Jun 24 20:31:14 GMT 2025","Tue Jun 24 20:31:14 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Tue Jun 24 20:28:47 GMT 2025","Tue Jun 24 20:28:48 GMT 2025","823","genexis-pulse-ex400","test_base","","","","test_echo",""
"skipped","Tue Jun 24 20:28:47 GMT 2025","Tue Jun 24 20:28:47 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Tue Jun 24 20:28:57 GMT 2025","Tue Jun 24 20:28:59 GMT 2025","1589","qemu-malta-be","test_base","","","","test_dropbear_startup",""
"passed","Tue Jun 24 20:30:41 GMT 2025","Tue Jun 24 20:30:44 GMT 2025","2929","turris-omnia","test_base","","","","test_uname",""
"passed","Tue Jun 24 20:29:01 GMT 2025","Tue Jun 24 20:29:01 GMT 2025","67","qemu-malta-be","test_base","","","","test_ssh",""
"skipped","Tue Jun 24 20:29:01 GMT 2025","Tue Jun 24 20:29:01 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Tue Jun 24 20:28:57 GMT 2025","Tue Jun 24 20:28:57 GMT 2025","51","qemu-malta-be","test_base","","","","test_echo",""
"skipped","Tue Jun 24 20:29:26 GMT 2025","Tue Jun 24 20:29:26 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Tue Jun 24 20:27:55 GMT 2025","Tue Jun 24 20:27:55 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Tue Jun 24 20:29:01 GMT 2025","Tue Jun 24 20:29:01 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
